"","indicator_name","respondant_name","indicator_num","measure","value","cert_val_funct","vf.sentance","weight","cert_weight","sheet_name","weight.name","ind.axis.title"
"917","Number of 'positive indicator' plants per plot (10m radius circle)","Alasdair Fi",12,9,NA,NA,"Some woodland plants are found where site conditions are right for them. These are often specialists that require particular condiions in terms of soil, camopy, and woodland continuity. It may sound strange, but most woodland NVCs are not based around woodland ground flora species: most of these plants can be found in non-woodland habitats. The exceptions lie towards the base-rich end of the habitat spectrum, where true woodland specialists define NVC communities. Ancient woodland species should be used as condition indicators, but relating them to the NVC would be a flawed approach. The number of indicator plants is also not likely to be important: it is the species themselves. Perhaps a point-scoring system for indicator species should be developed. indicator species need to include lower plants and lichens.",75,NA,"Ground flora","Ground flora","Positive indicator plants (N)"
"918","Number of 'positive indicator' plants per plot (10m radius circle)","Bob Epsom",12,15,75,"3","Woodland condition will steadily rise in most conditions with the number of indicator plants",70,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"919","Number of 'positive indicator' plants per plot (10m radius circle)","Dave Bo",12,20,100,"3","More = better. But see caveats below.",87.5,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"920","Number of 'positive indicator' plants per plot (10m radius circle)","Vanessa B",12,5,40,"3",NA,80,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"921","Number of 'positive indicator' plants per plot (10m radius circle)","Vanessa B",12,10,80,"3",NA,80,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"922","Number of 'positive indicator' plants per plot (10m radius circle)","Vanessa B",12,15,100,"3",NA,80,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"923","Number of 'positive indicator' plants per plot (10m radius circle)","Martin Hu",12,10,93,"3","The more the better, but starting slow as a few probably shows poor condition and then probably a logarithmic projection with more is better.",100,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"924","Number of 'positive indicator' plants per plot (10m radius circle)","Martin Hu",12,11,94,"3","The more the better, but starting slow as a few probably shows poor condition and then probably a logarithmic projection with more is better.",100,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"925","Number of 'positive indicator' plants per plot (10m radius circle)","Kylie Jo-Ma",12,1,25,"5","Presence of AWI species is an indictor of good condition",100,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"926","Number of 'positive indicator' plants per plot (10m radius circle)","Jim Sm-Wr",12,0,0,"4","0 indicators is always a condition of 0(?), but presence of a small number of indicators does not add much, as they may have arrived artificially/recently, or may be poor indicators. Communities of 10+ species would seem to offer a good threshold, in my experience, for an ancient woodland in good condition. Above this it is very dependent upon size of woodland, diversity of aspect/soil/terrain/microclimate/past management, etc etc, so perhaps becomes less useful?",84.2105263157895,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"927","Number of 'positive indicator' plants per plot (10m radius circle)","Jim Sm-Wr",12,3,10.5263157894737,"4","0 indicators is always a condition of 0(?), but presence of a small number of indicators does not add much, as they may have arrived artificially/recently, or may be poor indicators. Communities of 10+ species would seem to offer a good threshold, in my experience, for an ancient woodland in good condition. Above this it is very dependent upon size of woodland, diversity of aspect/soil/terrain/microclimate/past management, etc etc, so perhaps becomes less useful?",84.2105263157895,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"928","Number of 'positive indicator' plants per plot (10m radius circle)","Martin Hu",12,16,99,"3","The more the better, but starting slow as a few probably shows poor condition and then probably a logarithmic projection with more is better.",100,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"929","Number of 'positive indicator' plants per plot (10m radius circle)","Bob Epsom",12,5,25,"3","Woodland condition will steadily rise in most conditions with the number of indicator plants",70,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"930","Number of 'positive indicator' plants per plot (10m radius circle)","Martin Hu",12,18,100,"3","The more the better, but starting slow as a few probably shows poor condition and then probably a logarithmic projection with more is better.",100,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"931","Number of 'positive indicator' plants per plot (10m radius circle)","Alasdair Fi",12,10,NA,NA,"Some woodland plants are found where site conditions are right for them. These are often specialists that require particular condiions in terms of soil, camopy, and woodland continuity. It may sound strange, but most woodland NVCs are not based around woodland ground flora species: most of these plants can be found in non-woodland habitats. The exceptions lie towards the base-rich end of the habitat spectrum, where true woodland specialists define NVC communities. Ancient woodland species should be used as condition indicators, but relating them to the NVC would be a flawed approach. The number of indicator plants is also not likely to be important: it is the species themselves. Perhaps a point-scoring system for indicator species should be developed. indicator species need to include lower plants and lichens.",75,NA,"Ground flora","Ground flora","Positive indicator plants (N)"
"932","Number of 'positive indicator' plants per plot (10m radius circle)","Peter Lo",12,15,100,"5","""indicator"" plants give a reliable  indication of woodland health. The more variety the better",80,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"933","Number of 'positive indicator' plants per plot (10m radius circle)","Peter Lo",12,20,100,"5","""indicator"" plants give a reliable  indication of woodland health. The more variety the better",80,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"934","Number of 'positive indicator' plants per plot (10m radius circle)","Martin Hu",12,7,88,"3","The more the better, but starting slow as a few probably shows poor condition and then probably a logarithmic projection with more is better.",100,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"935","Number of 'positive indicator' plants per plot (10m radius circle)","Martin Hu",12,9,92,"3","The more the better, but starting slow as a few probably shows poor condition and then probably a logarithmic projection with more is better.",100,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"936","Number of 'positive indicator' plants per plot (10m radius circle)","Sonia",12,0,0,"1","Condition improves with the number of positive indicator plants (the larger the number, the better the condition)",90,1,"Ground flora","Ground flora","Positive indicator plants (N)"
"937","Number of 'positive indicator' plants per plot (10m radius circle)","Sonia",12,5,20,"1","Condition improves with the number of positive indicator plants (the larger the number, the better the condition)",90,1,"Ground flora","Ground flora","Positive indicator plants (N)"
"938","Number of 'positive indicator' plants per plot (10m radius circle)","Kylie Jo-Ma",12,0,0,"5","Presence of AWI species is an indictor of good condition",100,4,"Ground flora","Ground flora","Positive indicator plants (N)"
"939","Number of 'positive indicator' plants per plot (10m radius circle)","Martin Hu",12,14,97,"3","The more the better, but starting slow as a few probably shows poor condition and then probably a logarithmic projection with more is better.",100,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"940","Number of 'positive indicator' plants per plot (10m radius circle)","Martin Hu",12,15,98,"3","The more the better, but starting slow as a few probably shows poor condition and then probably a logarithmic projection with more is better.",100,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"941","Number of 'positive indicator' plants per plot (10m radius circle)","Chris R",12,8,100,"2","more ground flora species is good",66.6666666666667,3,"Ground flora","Ground flora","Positive indicator plants (N)"
"942","Number of 'positive indicator' plants per plot (10m radius circle)","Alasdair Fi",12,7,NA,NA,"Some woodland plants are found where site conditions are right for them. These are often specialists that require particular condiions in terms of soil, camopy, and woodland continuity. It may sound strange, but most woodland NVCs are not based around woodland ground flora species: most of these plants can be found in non-woodland habitats. The exceptions lie towards the base-rich end of the habitat spectrum, where true woodland specialists define NVC communities. Ancient woodland species should be used as condition indicators, but relating them to the NVC would be a flawed approach. The number of indicator plants is also not likely to be important: it is the species themselves. Perhaps a point-scoring system for indicator species should be developed. indicator species need to include lower plants and lichens.",75,NA,"Ground flora","Ground flora","Positive indicator plants (N)"
